mean_intensity,variance,label
135.32781219482422,5374.248747966194,0
178.4005355834961,3606.609270343033,0
152.6946563720703,4710.733288096031,0
109.78487014770508,5540.230143554609,0
124.79054260253906,3841.9785275009926,0
100.69468307495117,1840.3941663714213,0
135.55491638183594,3926.0265786123928,0
112.64249801635742,4872.512134500881,0
115.94571685791016,4950.974798396637,0
125.40069961547852,3811.198063322794,0
128.61502075195312,5401.670516564511,0
176.37754440307617,2626.5216180911375,0
138.47644805908203,5867.212747918384,0
153.05033111572266,4541.462165570294,0
128.44302368164062,4899.581516272388,0
154.42668914794922,2935.609005401784,0
98.43421173095703,5278.089261686371,0
122.1944351196289,3829.7420182874775,0
122.43117904663086,2424.3390747115336,0
99.82297134399414,4741.755888485567,0
122.78976821899414,3785.4073139813117,0
147.7395896911621,5474.7761996851605,0
115.37353515625,2525.537214040756,0
125.52116012573242,4744.980997561578,0
119.33804702758789,4552.14085497496,0
136.3436737060547,3804.0019292773213,0
145.3982810974121,3818.728720342492,0
171.59321212768555,2314.9810575930023,0
119.31219482421875,4276.4121779464185,0
87.64920806884766,3755.5190348647884,0
148.3390884399414,4411.251954759879,0
107.19325637817383,4029.991632227421,0
113.20111465454102,3308.75408185691,0
162.93436813354492,3580.479529585791,0
109.32826232910156,4712.18086383841,0
140.9219207763672,5239.642714975169,0
170.8595733642578,3090.4687676036265,0
121.7227554321289,4448.311669995484,0
133.48777389526367,5069.863795529685,0
147.86041641235352,4400.033224094179,0
105.72820663452148,3588.588340738308,0
127.6808853149414,5296.725306625885,0
112.0840835571289,4879.324747582374,0
118.34007263183594,3994.5440643501934,0
126.79853057861328,4652.974027992168,0
109.34080505371094,5479.390222459799,0
145.05906295776367,4267.326700318241,0
165.67628479003906,3759.3330212680157,0
157.27952575683594,3789.3245829415973,0
119.88507080078125,4575.364232685417,0
133.25617218017578,4903.181873372698,0
123.92555618286133,5932.320732989912,0
152.74677276611328,4239.180649832764,0
134.7499656677246,5261.737825392495,0
158.85239028930664,1621.1401414575375,0
109.29803466796875,4626.269589032978,0
124.86438369750977,1908.1275776093678,0
131.0218162536621,5518.141793185596,0
118.55355834960938,4424.828773654066,0
120.10041046142578,3952.195796950662,0
111.23517608642578,4649.134793831909,0
119.33601760864258,4849.576495700616,0
108.42469787597656,5010.814924377715,0
180.73685836791992,3986.2052201350302,0
148.38945388793945,4198.715326249003,0
102.55084228515625,5221.040933128446,0
65.32989120483398,5851.331986764893,0
63.348751068115234,5138.401989483258,0
147.4574432373047,2223.044819781324,0
128.70536041259766,4899.503366956895,0
171.73216247558594,3611.5323661488947,0
122.4316635131836,4475.6920922095305,0
131.9325408935547,4495.7921259047,0
128.24440383911133,4128.051011239746,0
130.74199295043945,5025.3090388992405,0
156.26206970214844,2602.9636681040283,0
150.33626174926758,4376.989074184661,0
124.50534057617188,5668.93146714475,0
112.54074096679688,4420.642062707804,0
147.31573867797852,6867.068174840399,0
107.988525390625,4849.140127122402,0
125.98161315917969,3990.5323157326784,0
129.1120719909668,4618.885133502873,0
143.4339828491211,3868.152395275829,0
125.66019821166992,5080.273027328874,0
128.06439590454102,4450.734039050046,0
127.39641571044922,4701.968022431189,0
161.8830223083496,4685.642524257984,0
117.58525466918945,3906.6573434577876,0
180.75239181518555,2119.134021760299,0
177.0842628479004,1611.6218708723172,0
128.9264373779297,3968.4377800689545,0
142.40918731689453,3789.3068394213333,0
144.0982437133789,4715.550986600516,0
155.81202697753906,2897.0520608571824,0
135.71277236938477,3274.047684461795,0
154.14252853393555,4426.275755715891,0
167.28789138793945,3044.762276172041,0
110.42081451416016,2861.5294504840276,0
155.4081687927246,3360.643613232983,0
159.2087631225586,2084.1039323019213,0
147.92266082763672,3165.7626191162854,0
105.5144271850586,5446.8731286483235,0
112.38518524169922,3033.097481938952,0
159.28232192993164,5244.282228989741,0
114.14556884765625,5229.779522296041,0
99.26396560668945,4042.7821783901745,0
164.04713821411133,3019.5273075603036,0
189.7183609008789,2679.4191611683345,0
107.32572174072266,4931.662269300257,0
144.97745513916016,2163.7476530451677,0
161.3913230895996,4077.775268186567,0
120.62282180786133,4722.810262703903,0
129.8787841796875,3768.743348106742,0
161.13456344604492,2523.5551844575525,0
150.69575881958008,4704.165993670102,0
114.518798828125,4962.860173642635,0
94.79159927368164,5285.731994094544,0
128.75215530395508,6552.731385354049,0
113.9600715637207,4470.279033924322,0
108.8787841796875,1767.311478599906,0
133.17465591430664,5129.35936118684,0
167.73268127441406,3790.7867178840097,0
107.43181991577148,3633.858075780314,0
115.17169570922852,4682.794193831723,0
153.96175384521484,3271.026781250199,0
95.90432739257812,4658.089418529533,0
125.9162826538086,4018.068621593935,0
103.74879455566406,3418.364843822783,0
137.7534065246582,4798.625718910116,0
106.3775634765625,4096.579438313842,0
117.6368637084961,5233.249563613383,0
175.5808982849121,2536.7734008410334,0
123.84455871582031,4600.375694574555,0
104.96808242797852,5813.190643103311,0
102.71508407592773,4126.892596872509,0
81.05918884277344,4694.166128638899,0
154.08863830566406,3777.609933472937,0
111.82830429077148,4503.226132003109,0
121.5352897644043,4181.85581029659,0
114.66740798950195,3801.0498172774533,0
135.6199722290039,3456.2877154289163,0
110.63613891601562,3216.9013499235734,0
105.0732307434082,4039.400486715007,0
118.1863899230957,3156.084738929625,0
117.06095123291016,4647.782074436953,0
159.29440689086914,5915.16209243539,0
124.86222076416016,5331.693533666839,0
109.03499984741211,4221.30523634491,0
73.76737594604492,3770.9792760946875,0
108.19316482543945,5079.325438357291,0
169.07626342773438,3410.162938467227,0
108.3232192993164,3716.7081895018346,0
120.60832595825195,5321.699332686474,0
148.57794952392578,3343.3119322945713,0
113.7756576538086,4676.213777262194,0
123.58048248291016,5071.352607652952,0
119.07308959960938,5720.174673474394,0
137.76666259765625,4280.097256537527,0
132.37560272216797,4126.774160021858,0
153.92820358276367,2630.413962248349,0
107.11308670043945,4876.819070986806,0
116.56103515625,4451.213140249252,0
178.9546661376953,2343.5997057051864,0
112.20650482177734,4383.168369552528,0
81.23592758178711,5037.028913829226,0
122.41645812988281,3580.032006961992,0
108.10100936889648,5397.7471098820515,0
180.69075775146484,2068.6700171199045,0
172.60612106323242,2451.963813088005,0
117.95752334594727,4342.120315637425,0
102.39019393920898,1734.6529664327245,0
105.88991928100586,5418.858666994826,0
139.95297241210938,1807.4296960597858,0
126.216552734375,5716.549044549465,0
161.64957427978516,2679.0208480548463,0
119.23021697998047,2633.974504109414,0
119.69488906860352,1046.617940186974,0
87.56595230102539,4393.386839869185,0
123.39510345458984,4417.810072154214,0
141.98942184448242,5447.429899851892,0
155.20514678955078,2031.4028305662214,0
121.97668075561523,3135.772828862988,0
121.07110214233398,4887.376440914797,0
149.69611740112305,2526.763745911754,0
111.6313591003418,3681.821634862441,0
102.1817398071289,3234.239721496997,0
136.5812225341797,4667.648897589883,0
80.32390594482422,4343.640377602482,0
138.15577697753906,5261.54081226862,0
163.69479370117188,1928.8061029603705,0
98.45518493652344,4515.082586336648,0
165.24110794067383,3129.4035712150944,0
116.13778686523438,5716.138538888656,0
117.30745315551758,6488.968449394318,0
106.21672058105469,4573.646650964161,0
145.24504852294922,2257.718248645717,0
152.97357559204102,3111.7101591420214,0
109.58390045166016,1053.5330302942893,0
90.9510269165039,4573.434132703987,0
119.11772155761719,4381.439014864853,0
167.5590934753418,2810.4170554465236,0
129.24845504760742,4753.696101662805,0
106.94321060180664,4092.1606886910595,0
123.83019638061523,4400.161661268197,0
113.97392654418945,4986.270899917334,0
161.73666763305664,2880.663142789373,0
170.7968406677246,3911.0869115579258,0
97.10150146484375,6493.318547245115,0
138.29779815673828,4249.085335117707,0
189.6057357788086,2223.2289093615836,0
160.64893341064453,3526.1493886634125,0
172.89338302612305,2211.785442971028,0
126.60982513427734,2798.7728886962286,0
102.27056121826172,4551.437355709204,0
108.34530639648438,2929.9788469886407,0
135.22682571411133,5314.217192520952,0
165.3927345275879,2961.4216072165723,0
132.1075553894043,4573.667146590407,0
127.74257278442383,4602.935337216228,0
110.90547561645508,868.6218444072729,0
105.94762802124023,3595.909469547667,0
107.66875839233398,2895.1274043940793,0
104.13724899291992,4095.4075657595968,0
124.49734115600586,5374.837799632207,0
107.7127685546875,4664.157495960593,0
88.75335311889648,3908.8260328392353,0
93.73341751098633,4643.153608001404,0
107.6513671875,4316.587691307068,0
173.54701232910156,4042.521234970307,0
176.29608154296875,2015.2615331076086,0
115.29170989990234,5450.299342895334,0
141.85309982299805,5062.088508686384,0
141.77602005004883,4117.742981022791,0
142.73514938354492,3615.2511241399766,0
126.33642196655273,4229.776113931075,0
154.93199157714844,1750.0196515878197,0
105.08777236938477,3504.334874899112,0
124.4148178100586,4746.563643957896,0
170.09366989135742,3176.806972258826,0
123.61484146118164,4990.529619971507,0
123.7065658569336,4558.59061606921,0
159.99639892578125,3341.4481147788465,0
154.78991317749023,3545.7060733353574,0
117.89450073242188,4163.378678559326,0
108.93697738647461,2339.755057538612,0
115.1732406616211,4509.780198854802,0
119.0646743774414,2630.3564968513674,0
131.49170684814453,4668.430679209472,0
141.68018341064453,5134.618603579642,0
129.0013313293457,5456.804124967061,0
134.50733184814453,4156.567504532577,0
122.55020141601562,5453.37167110201,0
163.68814849853516,2690.3823171224794,0
150.0228157043457,4789.439432293975,0
144.67543411254883,4215.776931612389,0
128.39720153808594,4590.38352885074,0
109.01633071899414,5143.171009400145,0
120.09893417358398,5324.31626564868,0
170.37392044067383,3146.8975866107353,0
117.62975692749023,5379.387635490841,0
171.97229385375977,1400.7212897119898,0
110.08213806152344,4558.811185467755,0
117.25540542602539,4171.34717880444,0
106.78842544555664,4902.886995088526,0
106.68418502807617,5003.608203866154,0
117.2283706665039,4478.380151221005,0
180.57346725463867,2213.4281505361287,0
131.81140899658203,5128.297792198078,0
125.84614944458008,4031.543747151372,0
130.80156707763672,3457.899169602373,0
106.56747436523438,4055.1475925957784,0
104.08319473266602,3886.6982673876773,0
109.74209594726562,5288.331984034739,0
121.40205383300781,4537.223370110383,0
131.59226608276367,5415.162591401122,0
130.13927459716797,4314.509769761877,0
146.01071166992188,2218.936187445186,0
59.358787536621094,4579.456858051417,0
160.45411682128906,2909.7595829663333,0
129.73836135864258,5387.616554224032,0
133.71972274780273,4133.310837514684,0
160.85019302368164,3977.592597695286,0
108.10744094848633,5291.88183946871,0
178.13544464111328,2362.7008777716546,0
130.93724822998047,4731.036787923367,0
177.31585693359375,2415.880878623575,0
114.87225723266602,5407.360722648429,0
105.86105346679688,5176.44245533552,0
107.4408950805664,1319.9684151778347,0
150.1470718383789,4768.5034400647855,0
129.3500862121582,3637.3894902727184,0
111.93339538574219,5409.319324811688,0
103.7608413696289,4080.9449470093823,0
108.37044525146484,2745.3914720978937,0
120.00789642333984,3076.1722704101703,0
99.04769515991211,3992.399294538176,0
126.59160232543945,4839.004197514951,0
126.20489883422852,2338.2038317448314,0
163.23457717895508,2594.144669134271,0
132.58899688720703,2982.0456302742823,0
100.10163497924805,1789.21364265155,0
110.65099716186523,4774.1646388219515,0
147.26946640014648,3473.8503805654905,0
165.74600219726562,2769.282347909175,0
99.15388107299805,4511.954084745011,0
164.9916229248047,3274.6603073270526,0
105.94176483154297,3835.137927940057,0
169.86044311523438,1668.2588289296255,0
134.8231544494629,3663.709001987925,0
109.98880767822266,1079.88054337207,0
164.41643142700195,3676.0008059054235,0
127.16662979125977,5248.604867721891,0
117.41612243652344,4617.671240616357,0
132.7860336303711,4074.693552499113,0
134.24143600463867,4929.494423957176,0
111.96729278564453,4319.231939576508,0
104.08618927001953,1519.7113900742843,0
161.92525100708008,3479.1068126429886,0
109.88670349121094,5644.156116842991,0
115.05620956420898,4718.449770935331,0
99.0207405090332,4163.599205909166,0
171.3655662536621,2998.4324051679428,0
106.80044937133789,4351.282944896942,0
105.98149108886719,1494.6588218489196,0
129.3051872253418,4851.907108712809,0
135.08173370361328,3754.734179587045,0
135.37993240356445,4975.417979707343,0
126.85754013061523,4920.084071488103,0
149.15242385864258,2968.1352485652164,0
169.48077774047852,1673.553028637063,0
153.20459365844727,2024.5440827496202,0
118.3796501159668,5001.238987279923,0
115.8632698059082,3872.287979811299,0
100.10330963134766,4376.931297945266,0
119.62519454956055,4405.098828277884,0
112.52197647094727,5043.578321050836,0
135.18834686279297,4788.335321662889,0
119.92428207397461,4658.870941447777,0
129.99927139282227,3994.393817370743,0
95.44232559204102,3959.3486939263385,0
123.32099151611328,3106.7662347712903,0
100.79140090942383,5745.480049804419,0
104.27953338623047,4512.602494630904,0
121.85663223266602,5471.210208164976,0
108.5363998413086,2907.488123598916,0
134.03325271606445,3813.2221875613177,0
113.64955520629883,2187.7109401250345,0
125.0792465209961,5100.210799151508,0
152.97178649902344,3201.8449376409408,0
121.00851440429688,3949.1155357202515,0
170.37541961669922,3603.865606131905,0
162.0082664489746,1908.8525584663582,0
137.61235427856445,4098.810298269017,0
168.18648529052734,3865.257818146085,0
134.90779495239258,4183.29844021528,0
109.85246658325195,1078.0895505718509,0
166.74318313598633,2103.153394005829,0
168.68952560424805,3032.4299385048066,0
108.27353286743164,4095.1967366246827,0
127.19651794433594,4023.709114767378,0
126.76135635375977,5109.280737656152,0
114.10046005249023,3749.3280082112033,0
187.35172271728516,2332.314302299579,0
135.73341751098633,4404.360807098083,0
117.8997688293457,3358.2211892165797,0
151.48985290527344,2828.710796389496,0
170.55681610107422,2920.34912788769,0
134.72986221313477,5320.04124905633,0
152.45640182495117,3258.6116017015734,0
116.93349838256836,4775.783758839811,0
108.69769668579102,3741.3836455126147,0
124.76171112060547,4044.2948495745077,0
130.53395080566406,4990.701117850607,0
106.89294052124023,5226.853532317078,0
107.96204376220703,4329.935677854286,0
171.63512802124023,2655.355336609282,0
81.37484359741211,2722.9488973372936,0
147.2489356994629,5049.027573406447,0
133.54850387573242,4144.617978184586,0
123.49829483032227,4074.3945664893686,0
162.67802047729492,1288.3374645934528,0
140.97200775146484,3944.481699344178,0
158.18626403808594,2217.568249128526,0
110.8740463256836,6071.718792959524,0
110.40814971923828,3465.0966660649865,0
166.27114868164062,2677.0911893909797,0
101.67861557006836,4807.641886456155,0
167.13641738891602,2789.8073371038627,0
145.14871978759766,2310.182647744601,0
182.6809844970703,2838.8160223828163,0
142.65639114379883,3581.66900036727,0
161.50384140014648,1209.2646489399337,0
157.1578369140625,4013.3012670129538,0
168.2699966430664,3092.1922614196665,0
117.26043319702148,4570.962329731773,0
116.51793670654297,4402.613981863426,0
104.33459854125977,5577.433206017113,0
119.20130157470703,4867.364796889888,0
128.9537239074707,4242.153715609442,0
128.55858612060547,4128.815346658172,0
102.93782424926758,5865.234236135247,0
120.28767395019531,4192.091117599746,0
114.07743835449219,4427.944725041976,0
159.54400253295898,3278.9302842360776,0
110.39617919921875,5619.143823292106,0
176.8619041442871,2124.3693534543127,0
115.77423095703125,3524.186416950077,0
117.72954940795898,4436.616839845185,0
118.13610458374023,4803.017192552782,0
157.96258926391602,4239.623619510312,0
115.81834411621094,4025.1825849411543,0
119.01868438720703,4614.241731582151,0
164.70269012451172,2206.3423777119606,0
104.67636489868164,3951.2102360597196,0
186.23009872436523,1599.8179080011178,0
122.67498016357422,2396.704870833957,0
112.92571258544922,2329.285680110508,0
166.62262344360352,3173.077241017934,0
171.27605056762695,2678.129953768439,0
107.25758743286133,4042.7164436668245,0
127.70243072509766,4774.590804333275,0
106.15472412109375,4556.6894927583635,0
134.4140625,2595.492691040039,0
176.5145492553711,2262.6984119763947,0
166.8835220336914,2025.3186243506498,0
165.00096893310547,4137.308058753551,0
128.60042190551758,4150.427972386693,0
160.07403564453125,4359.346683945507,0
169.4712142944336,2850.5998030970222,0
124.21441650390625,4683.91191130504,0
106.18914794921875,6561.2918902896345,0
148.11757278442383,5238.107136875956,0
126.71478652954102,4780.707605150046,0
125.8729476928711,4738.554093917308,0
156.16191482543945,3598.070184803902,0
100.00116729736328,3784.8028169357567,0
137.41400527954102,5087.553624805512,0
118.31550979614258,2681.2274608622392,0
168.45479583740234,2289.582917521184,0
119.098388671875,3941.8488325476646,0
162.2774543762207,3858.1915623125237,0
152.4375114440918,3508.5280776022555,0
104.97366714477539,6112.414166352461,0
129.0335922241211,3896.709099528787,0
115.64868927001953,4409.057336386235,0
119.13887023925781,1860.3462851250079,0
111.23038864135742,4238.194048606892,0
167.5322036743164,2621.114174410177,0
146.53583526611328,3754.6424307384877,0
94.98234558105469,2189.6583644689526,0
110.6286849975586,3959.9110066997237,0
131.7499542236328,3794.3432159402873,0
114.05410766601562,2819.776849887334,0
118.47525405883789,5403.647672550504,0
130.20905303955078,4915.930677319819,0
118.00030136108398,5268.350284485596,0
120.94516372680664,4297.510035433093,0
179.39009857177734,3678.365958175098,0
115.05684661865234,4960.300761687045,0
128.21011352539062,4785.09408930596,0
98.98054504394531,2121.4272032917943,0
101.06406021118164,4174.204930255408,0
133.20399475097656,3468.7727019374724,0
116.59286117553711,2875.043287202468,0
150.8408546447754,4806.318327388477,0
172.95431900024414,3176.389961128341,0
130.34396362304688,5471.72259326186,0
133.80679321289062,5747.8068178659305,0
92.0856819152832,4081.973581308368,0
116.03836059570312,5046.537369712256,0
109.16397476196289,1146.779047183445,0
169.8608741760254,3077.103259819312,0
116.26219940185547,4635.337547250034,0
143.08102798461914,6948.397178209598,0
132.43921279907227,3986.2906698454026,0
92.69893646240234,8421.698133329337,0
104.81047821044922,2483.051689828688,0
121.74124908447266,4574.820224477386,0
168.0845184326172,3563.531156195095,0
117.6730842590332,5051.607721892985,0
133.32138061523438,4298.796868613921,0
181.60403442382812,2037.7394057204947,0
86.53770446777344,4335.556790653383,0
142.00225067138672,3358.3292872318416,0
97.71065139770508,1669.504469372434,0
144.1785430908203,3920.6708887831774,0
145.71400451660156,2923.9972928871866,0
127.68168640136719,3977.0613351443317,0
119.35634994506836,5318.332979468844,0
109.66020202636719,5070.292778609088,0
114.33944320678711,5306.36974458744,0
136.7768325805664,4830.877862013353,0
163.02935028076172,3451.597466197738,0
113.38517379760742,5418.562956300664,0
160.4631118774414,3498.0538913416094,0
131.7040023803711,4642.175286715326,0
145.71982955932617,3387.7294001845726,0
99.78005981445312,7039.324482454918,0
96.39571380615234,1935.2937737428,0
116.63885498046875,3982.0863940380514,0
174.93798446655273,1767.40986943616,0
128.29145050048828,5524.83774795098,0
119.99971008300781,4000.5668715590145,0
112.55587768554688,4798.315740599297,0
149.95345306396484,5747.038261544367,0
99.71591567993164,1790.6832006706245,0
112.39570236206055,933.1075759822124,0
107.42986679077148,1375.3480400121625,0
122.43777847290039,2068.633533877073,0
94.78172302246094,3826.0064857152756,0
109.98478317260742,2323.052125168135,0
137.70299911499023,3041.5369621356804,0
163.26561737060547,2504.5949137210264,0
101.28502655029297,1741.0607505272492,0
124.8671646118164,4295.963372826052,0
162.42634963989258,1819.2853165912527,0
114.93133544921875,4248.757507469505,0
152.20430374145508,4704.534855287622,0
118.07621002197266,2575.913801102375,0
87.8037223815918,5057.523582182692,0
161.6975860595703,4396.742118196329,0
153.65451431274414,2320.951284018563,0
126.53144836425781,4682.164553602925,0
141.65533828735352,5486.889589193726,0
160.58924865722656,3397.2339932953473,0
186.11717224121094,1863.3026311395224,0
119.51433181762695,4692.42562162537,0
161.24066162109375,3829.776089247316,0
127.42974472045898,3918.383255418841,0
92.46256637573242,4879.303080230121,0
170.11482620239258,2185.818468538215,0
116.59246444702148,5425.369837777207,0
138.61143112182617,5099.739688817977,0
149.6910858154297,5003.382027165731,0
108.25167465209961,1185.639231738387,0
110.65102767944336,5035.093767788478,0
163.57371139526367,3843.533240031087,0
104.56856536865234,1592.4750351183466,0
111.09000778198242,2775.2656222014775,0
105.99784469604492,1476.0098639764908,0
134.24425506591797,5164.2357648778125,0
127.50944900512695,4711.23534620214,0
148.52787399291992,2035.035561846671,0
157.41493225097656,2402.063564259326,0
104.61102676391602,4270.423525108476,0
107.82505416870117,4539.106864201472,0
131.77159881591797,5407.961535291688,0
114.65108489990234,3917.4208760507754,0
105.5741195678711,3723.8054270049906,0
141.37635803222656,3961.565996233141,0
136.29418182373047,4641.8606921620085,0
109.1766586303711,5576.158153300581,0
145.99920654296875,2571.7110055349767,0
132.95163345336914,4034.7255316183287,0
123.3151969909668,6230.040577767282,0
113.93276596069336,4356.623954773167,0
106.6986198425293,4702.393655626903,0
164.45745468139648,2786.552778213736,0
155.36406707763672,4133.888024010637,0
148.17290115356445,3917.718697567805,0
120.82177734375,4439.943494558334,0
131.3220558166504,2791.183164358823,0
111.35235977172852,4389.864882966023,0
102.46632385253906,4598.167872264748,0
147.88348770141602,3971.9607328981947,0
140.00396347045898,4974.691569831672,0
97.782470703125,4513.599035680294,0
107.22134017944336,4571.070664134094,0
110.93324661254883,5621.879375009431,0
171.39050674438477,2117.437016353928,0
135.68081665039062,1709.4475452071056,0
119.72958374023438,4199.085452011786,0
98.33091354370117,4548.757237407014,0
122.97182846069336,4635.0039785506515,0
142.09749603271484,4521.185997758468,0
131.5642967224121,3447.7261286878347,0
112.98208999633789,2694.6629444600403,0
112.06273651123047,4668.073006574006,0
